1.0682 	WARNING 	sounddevice audio lib was requested but not loaded: sounddevice not working
172.3379 	EXP 	New trial (rep=0, index=60): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box_with_cue'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.3), ('endTime', 0.45)])
172.3395 	EXP 	textBlank500: autoDraw = False
172.3395 	EXP 	textBlank500: autoDraw = False
172.3395 	EXP 	imageTrailBefore_1: autoDraw = True
172.3395 	EXP 	imageTrialBefore_2: autoDraw = True
172.3395 	EXP 	imageTrialBefore_3: autoDraw = True
173.3387 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
173.3504 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
173.3617 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
173.3764 	EXP 	imageTrailBefore_1: autoDraw = False
173.3764 	EXP 	imageTrialBefore_2: autoDraw = False
173.3764 	EXP 	imageTrialBefore_3: autoDraw = False
173.3764 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
173.3764 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
173.3764 	EXP 	imageTrialCue_3: image = 'images/light_grey_box_with_cue'
173.3764 	EXP 	imageTrialCue_1: autoDraw = True
173.3764 	EXP 	imageTrialCue_2: autoDraw = True
173.3764 	EXP 	imageTrialCue_3: autoDraw = True
173.4885 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
173.5005 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
173.5145 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
173.5287 	EXP 	imageTrialCue_1: autoDraw = False
173.5287 	EXP 	imageTrialCue_2: autoDraw = False
173.5287 	EXP 	imageTrialCue_3: autoDraw = False
173.5287 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
173.5287 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
173.5287 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
173.5304 	EXP 	imageTrialTarget_1: autoDraw = True
173.5304 	EXP 	imageTrialTarget_2: autoDraw = True
173.5304 	EXP 	imageTrialTarget_3: autoDraw = True
173.6849 	DATA 	Keypress: space
173.6870 	EXP 	imageTrialTarget_1: autoDraw = False
173.6870 	EXP 	imageTrialTarget_2: autoDraw = False
173.6870 	EXP 	imageTrialTarget_3: autoDraw = False
173.6870 	EXP 	textBlank500: autoDraw = True
174.1854 	EXP 	New trial (rep=0, index=61): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box_with_cue'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.0), ('endTime', 0.15)])
174.1877 	EXP 	textBlank500: autoDraw = False
174.1877 	EXP 	textBlank500: autoDraw = False
174.1877 	EXP 	imageTrailBefore_1: autoDraw = True
174.1877 	EXP 	imageTrialBefore_2: autoDraw = True
174.1877 	EXP 	imageTrialBefore_3: autoDraw = True
175.1859 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
175.1980 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
175.2099 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
175.2258 	EXP 	imageTrailBefore_1: autoDraw = False
175.2258 	EXP 	imageTrialBefore_2: autoDraw = False
175.2258 	EXP 	imageTrialBefore_3: autoDraw = False
175.2258 	EXP 	imageTrailBefore_1: autoDraw = False
175.2258 	EXP 	imageTrialBefore_2: autoDraw = False
175.2258 	EXP 	imageTrialBefore_3: autoDraw = False
175.2258 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
175.2258 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
175.2258 	EXP 	imageTrialCue_3: image = 'images/light_grey_box_with_cue'
175.2258 	EXP 	imageTrialCue_1: autoDraw = True
175.2258 	EXP 	imageTrialCue_2: autoDraw = True
175.2258 	EXP 	imageTrialCue_3: autoDraw = True
175.3379 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
175.3497 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
175.3612 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
175.3742 	EXP 	imageTrialCue_1: autoDraw = False
175.3742 	EXP 	imageTrialCue_2: autoDraw = False
175.3742 	EXP 	imageTrialCue_3: autoDraw = False
175.3742 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
175.3742 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box'
175.3742 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
175.3935 	EXP 	imageTrialTarget_1: autoDraw = True
175.3935 	EXP 	imageTrialTarget_2: autoDraw = True
175.3935 	EXP 	imageTrialTarget_3: autoDraw = True
175.5373 	EXP 	imageTrialTarget_1: autoDraw = False
175.5373 	EXP 	imageTrialTarget_2: autoDraw = False
175.5373 	EXP 	imageTrialTarget_3: autoDraw = False
175.5444 	DATA 	Keypress: space
175.5469 	EXP 	imageTrialTarget_1: autoDraw = False
175.5469 	EXP 	imageTrialTarget_2: autoDraw = False
175.5469 	EXP 	imageTrialTarget_3: autoDraw = False
175.5469 	EXP 	textBlank500: autoDraw = True
176.0455 	EXP 	New trial (rep=0, index=62): OrderedDict([('image_cue_1', 'images/light_grey_box_with_cue'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.05), ('endTime', 0.2)])
176.0468 	EXP 	textBlank500: autoDraw = False
176.0468 	EXP 	textBlank500: autoDraw = False
176.0468 	EXP 	imageTrailBefore_1: autoDraw = True
176.0468 	EXP 	imageTrialBefore_2: autoDraw = True
176.0468 	EXP 	imageTrialBefore_3: autoDraw = True
177.0450 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
177.0587 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
177.0703 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
177.0838 	EXP 	imageTrailBefore_1: autoDraw = False
177.0838 	EXP 	imageTrialBefore_2: autoDraw = False
177.0838 	EXP 	imageTrialBefore_3: autoDraw = False
177.0838 	EXP 	imageTrailBefore_1: autoDraw = False
177.0838 	EXP 	imageTrialBefore_2: autoDraw = False
177.0838 	EXP 	imageTrialBefore_3: autoDraw = False
177.0838 	EXP 	imageTrialCue_1: image = 'images/light_grey_box_with_cue'
177.0838 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
177.0838 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
177.0838 	EXP 	imageTrialCue_1: autoDraw = True
177.0838 	EXP 	imageTrialCue_2: autoDraw = True
177.0838 	EXP 	imageTrialCue_3: autoDraw = True
177.1974 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
177.2094 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
177.2236 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
177.2369 	EXP 	imageTrialCue_1: autoDraw = False
177.2369 	EXP 	imageTrialCue_2: autoDraw = False
177.2369 	EXP 	imageTrialCue_3: autoDraw = False
177.2369 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
177.2369 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
177.2369 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
177.2521 	EXP 	imageTrialTarget_1: autoDraw = True
177.2521 	EXP 	imageTrialTarget_2: autoDraw = True
177.2521 	EXP 	imageTrialTarget_3: autoDraw = True
177.3263 	DATA 	Keypress: space
177.3288 	EXP 	imageTrialTarget_1: autoDraw = False
177.3288 	EXP 	imageTrialTarget_2: autoDraw = False
177.3288 	EXP 	imageTrialTarget_3: autoDraw = False
177.3288 	EXP 	textBlank500: autoDraw = True
177.8283 	EXP 	New trial (rep=0, index=63): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box_with_cue'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.5), ('endTime', 0.65)])
177.8307 	EXP 	textBlank500: autoDraw = False
177.8307 	EXP 	imageTrailBefore_1: autoDraw = True
177.8307 	EXP 	imageTrialBefore_2: autoDraw = True
177.8307 	EXP 	imageTrialBefore_3: autoDraw = True
178.8288 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
178.8408 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
178.8528 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
178.8689 	EXP 	imageTrailBefore_1: autoDraw = False
178.8689 	EXP 	imageTrialBefore_2: autoDraw = False
178.8689 	EXP 	imageTrialBefore_3: autoDraw = False
178.8689 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
178.8689 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
178.8689 	EXP 	imageTrialCue_3: image = 'images/light_grey_box_with_cue'
178.8689 	EXP 	imageTrialCue_1: autoDraw = True
178.8689 	EXP 	imageTrialCue_2: autoDraw = True
178.8689 	EXP 	imageTrialCue_3: autoDraw = True
178.9787 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
178.9908 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
179.0049 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
179.0183 	EXP 	imageTrialCue_1: autoDraw = False
179.0183 	EXP 	imageTrialCue_2: autoDraw = False
179.0183 	EXP 	imageTrialCue_3: autoDraw = False
179.0183 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
179.0183 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
179.0183 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
179.0210 	EXP 	imageTrialTarget_1: autoDraw = True
179.0210 	EXP 	imageTrialTarget_2: autoDraw = True
179.0210 	EXP 	imageTrialTarget_3: autoDraw = True
179.1695 	EXP 	imageTrialTarget_1: autoDraw = False
179.1695 	EXP 	imageTrialTarget_2: autoDraw = False
179.1695 	EXP 	imageTrialTarget_3: autoDraw = False
179.4551 	DATA 	Keypress: space
179.4576 	EXP 	imageTrialTarget_1: autoDraw = False
179.4576 	EXP 	imageTrialTarget_2: autoDraw = False
179.4576 	EXP 	imageTrialTarget_3: autoDraw = False
179.4576 	EXP 	textBlank500: autoDraw = True
179.9555 	EXP 	New trial (rep=0, index=64): OrderedDict([('image_cue_1', 'images/light_grey_box_with_cue'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.5), ('endTime', 0.65)])
179.9572 	EXP 	textBlank500: autoDraw = False
179.9572 	EXP 	textBlank500: autoDraw = False
179.9572 	EXP 	imageTrailBefore_1: autoDraw = True
179.9572 	EXP 	imageTrialBefore_2: autoDraw = True
179.9572 	EXP 	imageTrialBefore_3: autoDraw = True
180.9562 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
180.9705 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
180.9825 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
180.9966 	EXP 	imageTrailBefore_1: autoDraw = False
180.9966 	EXP 	imageTrialBefore_2: autoDraw = False
180.9966 	EXP 	imageTrialBefore_3: autoDraw = False
180.9966 	EXP 	imageTrailBefore_1: autoDraw = False
180.9966 	EXP 	imageTrialBefore_2: autoDraw = False
180.9966 	EXP 	imageTrialBefore_3: autoDraw = False
180.9966 	EXP 	imageTrialCue_1: image = 'images/light_grey_box_with_cue'
180.9966 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
180.9966 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
180.9966 	EXP 	imageTrialCue_1: autoDraw = True
180.9966 	EXP 	imageTrialCue_2: autoDraw = True
180.9966 	EXP 	imageTrialCue_3: autoDraw = True
181.1079 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
181.1198 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
181.1322 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
181.1463 	EXP 	imageTrialCue_1: autoDraw = False
181.1463 	EXP 	imageTrialCue_2: autoDraw = False
181.1463 	EXP 	imageTrialCue_3: autoDraw = False
181.1463 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
181.1463 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box'
181.1463 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
181.1463 	EXP 	imageTrialTarget_1: autoDraw = True
181.1463 	EXP 	imageTrialTarget_2: autoDraw = True
181.1463 	EXP 	imageTrialTarget_3: autoDraw = True
181.3132 	EXP 	imageTrialTarget_1: autoDraw = False
181.3132 	EXP 	imageTrialTarget_2: autoDraw = False
181.3132 	EXP 	imageTrialTarget_3: autoDraw = False
182.8109 	DATA 	Keypress: space
182.8132 	EXP 	imageTrialTarget_1: autoDraw = False
182.8132 	EXP 	imageTrialTarget_2: autoDraw = False
182.8132 	EXP 	imageTrialTarget_3: autoDraw = False
182.8132 	EXP 	textBlank500: autoDraw = True
183.3110 	EXP 	New trial (rep=0, index=65): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.1), ('endTime', 0.25)])
